[START]
(633, 130)
(640, 130)
(650, 128)
(660, 127)
(670, 127)
(679, 126)
(689, 125)
(700, 124)
(710, 122)
(719, 122)
(727, 122)
(734, 121)
(737, 121)
(736, 122)
(731, 124)
(726, 124)
(719, 126)
(710, 127)
(699, 131)
(691, 132)
(679, 135)
(665, 138)
(653, 140)
(641, 143)
(633, 144)
(627, 145)
(623, 145)
(624, 145)
(631, 145)
(638, 145)
(644, 144)
(654, 143)
(661, 142)
(671, 140)
(679, 140)
(687, 140)
(696, 138)
(702, 138)
(705, 138)
(709, 138)
(709, 139)
(706, 141)
(701, 143)
(693, 147)
(685, 149)
(677, 150)
(665, 152)
(653, 155)
(642, 157)
(632, 159)
(626, 161)
(625, 161)
(626, 160)
(631, 159)
(639, 155)
(648, 154)
(655, 153)
(664, 152)
(674, 150)
(685, 148)
(697, 146)
(708, 145)
(719, 145)
(728, 145)
(736, 145)
(740, 145)
(742, 145)
(743, 145)
(740, 148)
(733, 149)
(726, 151)
(717, 152)
(708, 152)
(694, 155)
(677, 155)
(660, 155)
(644, 157)
(630, 158)
(619, 160)
(614, 161)
(612, 162)
(610, 164)
(612, 164)
(621, 164)
(630, 164)
(638, 164)
(649, 164)
(659, 164)
(672, 164)
(686, 164)
(698, 164)
(709, 164)
(720, 164)
(730, 164)
(735, 164)
(733, 166)
(729, 168)
(721, 171)
(713, 173)
(704, 175)
(696, 178)
(690, 180)
(684, 184)
(681, 187)
(680, 188)
(680, 191)
(680, 194)
(680, 196)
(680, 197)
(680, 201)
(681, 202)
(686, 204)
(689, 205)
(694, 207)
(696, 209)
(702, 211)
(705, 213)
(711, 215)
(716, 216)
(723, 220)
(730, 222)
(739, 227)
(748, 231)
(759, 233)
(770, 237)
(777, 239)
(787, 242)
(796, 246)
(805, 248)
(811, 250)
(820, 252)
(826, 256)
(831, 260)
(838, 264)
(843, 268)
(847, 272)
(850, 275)
(852, 277)
(854, 281)
(855, 284)
(857, 286)
(857, 288)
(857, 292)
(857, 296)
(854, 301)
(848, 310)
(845, 315)
(840, 322)
(834, 328)
(826, 337)
(817, 345)
(808, 354)
(801, 359)
(790, 368)
(779, 378)
(766, 389)
(752, 399)
(740, 409)
(726, 420)
(713, 431)
(698, 443)
(682, 455)
(664, 467)
(647, 478)
(632, 489)
(618, 499)
(605, 508)
(593, 515)
(584, 519)
(581, 522)
(579, 524)
(578, 525)
(578, 526)
(578, 528)
(578, 530)
(578, 532)
(578, 535)
(578, 539)
(578, 543)
(578, 549)
(578, 554)
(579, 558)
(581, 564)
(584, 569)
(590, 575)
(596, 577)
(602, 580)
(613, 580)
(624, 581)
(631, 581)
(643, 581)
(656, 583)
(672, 583)
(688, 583)
(706, 583)
(724, 583)
(741, 583)
(758, 583)
(776, 583)
(793, 583)
(810, 583)
(824, 583)
(836, 583)
(847, 583)
(857, 583)
(866, 583)
(874, 583)
(879, 585)
(883, 585)
(887, 585)
(890, 585)
(892, 585)
(893, 585)
(892, 585)
(886, 583)
(884, 576)
(877, 571)
(869, 569)
(852, 566)
(830, 563)
(803, 559)
(773, 555)
(745, 550)
(715, 548)
(686, 547)
(660, 546)
(639, 545)
(619, 545)
(602, 545)
(590, 545)
(589, 545)
(588, 544)
(588, 543)
(594, 538)
(604, 537)
(614, 536)
(630, 535)
(649, 535)
(672, 535)
(699, 535)
(726, 535)
(751, 535)
(778, 534)
(801, 533)
(822, 533)
(841, 531)
(860, 529)
(877, 529)
(892, 528)
(904, 528)
(910, 528)
(913, 528)
(913, 527)
(905, 526)
(896, 522)
(889, 520)
(875, 516)
(858, 511)
(840, 505)
(817, 499)
(797, 492)
(778, 485)
(761, 482)
(745, 477)
(731, 474)
(719, 469)
(707, 465)
(700, 460)
(698, 459)
(697, 458)
(697, 456)
(700, 451)
(710, 447)
(720, 443)
(728, 442)
(740, 440)
(755, 438)
(771, 435)
(789, 432)
(808, 428)
(829, 425)
(848, 423)
(866, 418)
(883, 413)
(895, 409)
(906, 405)
(915, 401)
(917, 400)
(918, 399)
(918, 398)
(911, 392)
(900, 390)
(890, 388)
(874, 384)
(854, 380)
(829, 375)
(800, 371)
(771, 366)
(742, 362)
(712, 357)
(683, 351)
(655, 345)
(630, 340)
(597, 333)
(575, 306)
(584, 302)
(604, 300)
(620, 297)
(636, 296)
(653, 296)
(669, 294)
(687, 292)
(706, 290)
(725, 289)
(743, 287)
(761, 285)
(779, 282)
(796, 279)
(812, 276)
(824, 273)
(835, 268)
(846, 265)
(854, 261)
(859, 258)
(865, 255)
(868, 251)
(870, 249)
(870, 248)
(870, 244)
(870, 240)
(870, 234)
(866, 230)
(860, 224)
(852, 220)
(841, 214)
(821, 205)
(812, 203)
(799, 198)
(784, 192)
(768, 187)
(751, 182)
(734, 177)
(717, 171)
(699, 168)
(685, 165)
(672, 163)
(662, 161)
(656, 160)
(653, 160)
(654, 161)
(659, 166)
(666, 170)
(676, 174)
(687, 178)
(696, 179)
(710, 180)
(725, 182)
(743, 183)
(762, 183)
(781, 184)
(802, 184)
(823, 184)
(844, 184)
(868, 184)
(888, 184)
(907, 184)
(926, 184)
(950, 184)
(970, 183)
(983, 183)
(994, 183)
(1004, 183)
(1008, 186)
(1011, 188)
(1012, 192)
(1014, 194)
(1016, 197)
(1017, 203)
(1020, 210)
(1025, 224)
(1030, 230)
(1033, 238)
(1037, 246)
(1041, 256)
(1046, 266)
(1052, 277)
(1054, 284)
(1059, 296)
(1064, 308)
(1069, 321)
(1073, 336)
(1078, 349)
(1082, 360)
(1086, 371)
(1090, 378)
(1092, 382)
(1095, 386)
(1094, 386)
(1090, 386)
(1080, 382)
(1073, 379)
(1061, 375)
(1045, 372)
(1029, 369)
(1014, 366)
(1001, 364)
(989, 362)
(977, 359)
(967, 357)
(955, 355)
(944, 353)
(933, 350)
(920, 349)
(907, 349)
(897, 349)
(890, 349)
(886, 349)
(883, 350)
(882, 351)
(882, 352)
(882, 354)
(882, 356)
(888, 360)
(896, 362)
(906, 364)
(915, 366)
(928, 368)
(942, 369)
(957, 371)
(973, 372)
(988, 374)
(1003, 377)
(1017, 379)
(1029, 381)
(1040, 383)
(1049, 384)
(1055, 385)
(1060, 385)
(1062, 385)
(1063, 384)
(1063, 382)
(1063, 377)
(1063, 372)
(1063, 366)
(1062, 360)
(1060, 353)
(1060, 345)
(1058, 336)
(1057, 329)
(1056, 319)
(1055, 309)
(1054, 298)
(1053, 287)
(1051, 278)
(1050, 269)
(1047, 256)
(1046, 242)
(1043, 227)
(1040, 211)
(1038, 197)
(1035, 183)
(1033, 170)
(1031, 157)
(1027, 145)
(1024, 134)
(1023, 125)
(1021, 117)
(1020, 112)
(1019, 108)
(1019, 107)
(1019, 111)
(1020, 118)
(1022, 123)
(1022, 130)
(1022, 138)
(1022, 145)
(1022, 154)
(1022, 163)
(1022, 172)
(1022, 181)
(1022, 192)
(1022, 203)
(1022, 214)
(1022, 222)
(1022, 234)
(1021, 248)
(1018, 262)
(1015, 276)
(1008, 291)
(1002, 304)
(992, 319)
(982, 332)
(972, 343)
(961, 354)
(949, 361)
(938, 366)
(927, 367)
(918, 367)
(910, 367)
(905, 367)
(897, 362)
(892, 357)
(885, 350)
(878, 345)
(873, 339)
(868, 332)
(866, 329)
(864, 324)
(861, 320)
(861, 319)
(861, 317)
(861, 315)
(862, 313)
(867, 310)
(876, 308)
(886, 305)
(896, 304)
(903, 303)
(917, 300)
(933, 296)
(950, 291)
(967, 286)
(983, 281)
(1000, 274)
(1016, 268)
(1031, 260)
(1045, 253)
(1058, 246)
(1071, 238)
(1083, 231)
(1094, 224)
(1103, 217)
(1109, 210)
(1115, 203)
(1119, 197)
(1121, 187)
(1123, 178)
(1123, 171)
(1123, 163)
(1123, 158)
(1123, 151)
(1120, 143)
(1116, 136)
(1108, 128)
(1100, 120)
(1090, 113)
(1081, 107)
(1069, 101)
(1058, 98)
(1050, 98)
(1040, 98)
(1029, 98)
(1018, 98)
(1008, 98)
(998, 98)
(990, 99)
(982, 103)
(976, 107)
(970, 113)
(964, 117)
(961, 125)
(958, 134)
(958, 143)
(957, 152)
(957, 160)
(957, 172)
(957, 186)
(961, 202)
(966, 218)
(972, 233)
(978, 248)
(986, 261)
(996, 273)
(1010, 286)
(1022, 297)
(1038, 307)
(1052, 315)
(1069, 320)
(1084, 322)
(1101, 322)
(1117, 322)
(1133, 317)
(1148, 311)
(1161, 304)
(1174, 295)
(1183, 286)
(1191, 275)
(1196, 264)
(1201, 252)
(1203, 242)
(1203, 230)
(1203, 219)
(1202, 208)
(1199, 196)
(1195, 186)
(1189, 176)
(1183, 168)
(1176, 159)
(1168, 150)
(1158, 140)
(1148, 131)
(1139, 123)
(1127, 114)
(1116, 106)
(1104, 96)
(1093, 88)
(1081, 80)
(1071, 73)
(1061, 65)
(1051, 58)
(1043, 53)
(1034, 48)
(1026, 44)
(1018, 41)
(1011, 38)
(1004, 36)
(998, 35)
(992, 34)
(984, 34)
(979, 34)
(973, 34)
(966, 34)
(958, 34)
(950, 34)
(943, 34)
(937, 34)
(927, 34)
(920, 34)
(912, 34)
(905, 34)
(899, 34)
(893, 34)
(889, 34)
(882, 34)
(877, 34)
(874, 34)
(871, 34)
(866, 35)
(863, 37)
(858, 41)
(855, 44)
(851, 49)
(848, 51)
(845, 55)
(843, 61)
(841, 64)
(840, 70)
(838, 73)
(838, 80)
(838, 83)
(838, 89)
(838, 94)
(838, 98)
(840, 104)
(843, 108)
(851, 115)
(857, 119)
(864, 124)
(872, 125)
(880, 128)
(887, 128)
(897, 128)
(907, 128)
(913, 128)
(921, 128)
(927, 128)
(932, 127)
(934, 126)
(935, 124)
(935, 121)
(935, 119)
(932, 115)
(928, 112)
(923, 109)
(915, 107)
(909, 106)
(899, 102)
(889, 102)
(879, 100)
(869, 100)
(860, 99)
(849, 99)
(842, 99)
(835, 99)
(828, 99)
(823, 101)
(820, 101)
(818, 103)
(815, 105)
(815, 107)
(814, 108)
(814, 110)
(813, 114)
(813, 115)
(812, 118)
(812, 123)
(811, 125)
(811, 128)
(810, 131)
(810, 134)
(810, 136)
(810, 137)
(809, 139)
(808, 138)
(807, 137)
(806, 136)
(805, 135)
[END]
[START]
[END]
[START]
[END]
[START]
[END]
[START]
[END]
[START]
[END]
[START]
[END]
[START]
(759, 59)
(759, 61)
(759, 65)
(758, 69)
(758, 72)
(757, 75)
(757, 81)
(756, 86)
(756, 91)
(756, 96)
(756, 100)
(756, 104)
(756, 107)
(756, 108)
(756, 109)
(757, 111)
(759, 111)
(761, 111)
(768, 111)
(772, 111)
(779, 111)
(786, 111)
(793, 111)
(800, 111)
(807, 110)
(813, 109)
(819, 108)
(823, 107)
(824, 107)
(825, 106)
(825, 103)
(825, 100)
(825, 97)
(824, 93)
(823, 90)
(821, 84)
(819, 81)
(818, 77)
(814, 73)
(811, 70)
(808, 66)
(804, 63)
(801, 59)
(796, 56)
(792, 53)
(790, 50)
(789, 49)
(786, 47)
(785, 46)
(785, 45)
(784, 44)
(781, 44)
(778, 44)
(774, 44)
(770, 44)
(764, 45)
(759, 46)
(754, 48)
(750, 48)
(747, 48)
(744, 50)
(743, 50)
(742, 51)
(742, 52)
(743, 53)
(745, 55)
(749, 55)
(751, 59)
(753, 59)
(756, 61)
(759, 62)
(761, 62)
(763, 63)
(765, 63)
(766, 63)
(764, 65)
(762, 65)
(760, 68)
(757, 69)
(753, 71)
(748, 72)
(745, 72)
(742, 72)
(740, 72)
(739, 73)
(738, 73)
(739, 73)
(741, 73)
(743, 73)
(748, 73)
(752, 73)
(754, 73)
(757, 73)
(759, 73)
(760, 73)
(761, 73)
(762, 75)
(761, 75)
(760, 75)
(759, 77)
(757, 78)
(755, 79)
(754, 79)
(752, 80)
(751, 81)
(750, 82)
(748, 83)
(747, 84)
(746, 86)
(749, 86)
(752, 86)
(755, 86)
(759, 86)
(762, 86)
(768, 86)
(774, 86)
(777, 86)
(782, 86)
(784, 86)
(785, 86)
(786, 87)
(785, 89)
(782, 90)
(779, 92)
(777, 93)
(774, 96)
(771, 97)
(768, 99)
(764, 100)
(762, 102)
(761, 104)
(758, 105)
(757, 106)
(758, 107)
(759, 107)
(761, 107)
(766, 107)
(770, 107)
(776, 108)
(783, 109)
(790, 109)
(794, 109)
(799, 109)
(803, 109)
(805, 110)
(806, 111)
(806, 113)
(804, 113)
(802, 114)
(799, 115)
(796, 117)
(791, 118)
(787, 119)
(780, 122)
(774, 123)
(770, 124)
(768, 124)
(764, 125)
(765, 125)
(767, 125)
(770, 125)
(774, 125)
(778, 124)
(784, 124)
(789, 124)
(795, 124)
(800, 124)
(807, 124)
(811, 124)
(817, 124)
(820, 124)
(822, 124)
(823, 122)
(823, 121)
(824, 119)
(824, 117)
(825, 113)
(825, 110)
(825, 106)
(825, 101)
(825, 94)
(825, 88)
(824, 80)
(823, 74)
(823, 67)
(821, 61)
(820, 56)
(818, 50)
(818, 47)
(818, 44)
(816, 40)
(816, 39)
(816, 37)
(818, 37)
(820, 38)
(823, 38)
(828, 38)
(835, 39)
(842, 39)
(851, 39)
(861, 39)
(870, 39)
(880, 39)
(890, 39)
(900, 39)
(909, 39)
(916, 39)
(920, 38)
(922, 38)
[END]
[START]
(919, 66)
(919, 69)
(919, 72)
(919, 74)
(919, 79)
(919, 82)
(919, 85)
(919, 89)
(921, 96)
(922, 100)
(925, 106)
(927, 110)
(931, 115)
(934, 120)
(937, 125)
(943, 130)
(946, 133)
(952, 137)
(956, 139)
(961, 144)
(968, 147)
(973, 151)
(978, 154)
(983, 155)
(987, 156)
(991, 157)
(997, 160)
(1000, 160)
(1007, 160)
(1014, 160)
(1022, 160)
(1030, 160)
(1039, 160)
(1047, 159)
(1055, 158)
(1064, 156)
(1070, 154)
(1077, 153)
(1082, 150)
(1085, 149)
(1086, 148)
(1087, 147)
(1088, 146)
(1088, 145)
(1088, 143)
(1088, 139)
(1088, 136)
(1088, 132)
(1088, 130)
(1086, 126)
(1084, 122)
(1084, 119)
(1082, 113)
(1081, 111)
(1078, 104)
(1075, 100)
(1072, 95)
(1067, 90)
(1059, 85)
(1052, 80)
(1043, 76)
(1032, 73)
(1024, 68)
(1013, 66)
(1003, 64)
(993, 64)
(985, 64)
(980, 64)
(976, 64)
(974, 64)
(972, 64)
(971, 64)
[END]
[START]
(914, 102)
(914, 103)
(912, 107)
(912, 109)
(912, 112)
(912, 116)
(912, 123)
(912, 126)
(912, 130)
(917, 135)
(920, 141)
(924, 145)
(929, 148)
(937, 153)
(945, 157)
(955, 161)
(965, 164)
(975, 166)
(982, 168)
(993, 170)
(1006, 171)
(1020, 171)
(1034, 171)
(1050, 171)
(1064, 171)
(1079, 171)
(1092, 170)
(1105, 167)
(1118, 165)
(1129, 162)
(1139, 158)
(1149, 154)
(1158, 150)
(1166, 144)
(1171, 140)
(1175, 133)
(1178, 128)
(1179, 122)
(1182, 115)
(1183, 108)
(1183, 102)
(1183, 95)
(1183, 88)
(1183, 81)
(1183, 76)
[END]
